icao24,origin_country,longitude,latitude,altitude,velocity,heading,vertical_rate,on_ground,callsign
04efd8,Germany,-137.80875092729107,-5.427140639735313,30238.300895028453,471.3343888058522,266.15233466657213,-1.05147812436973,True,CS9580
0da113,India,-16.74280375359936,2.5164974645544618,22261.47207621427,192.47594935442973,76.18294157981583,-2.436166810236932,False,CS1474
0757ab,Australia,-0.18237971959251809,73.21797637505347,12362.645434587916,613.3243049848744,72.95731959127242,-8.52383189091557,False,CS1983
037ae8,France,99.83984529355155,84.92814723920682,12090.340148406844,404.7570620095919,56.33955231617498,8.965039551574058,True,CS5257
07cd7a,Switzerland,-121.89438429956829,-44.2827314903988,19824.497186363697,558.3128835349556,126.1831006630817,6.754059018225345,False,CS3002
031b2e,France,-135.4264282801778,-0.15323024994224,33899.79833370245,885.0180410021032,293.75508474688786,1.4362471420588818,True,CS2516
0d1be0,Australia,-87.78496320774263,-19.034722757888034,31859.91816980915,594.1682675496543,285.91027056613433,11.164951880264326,False,CS8965
03ff74,United States,125.45505483038727,78.4231683323838,37980.56238907568,657.3395450160347,58.328216067812065,-14.935293847120697,False,CS3708
0e9019,United States,-4.150115839835053,48.41546758098636,21907.489501097967,462.96411879301553,151.99118285043875,-12.010032104003962,True,CS1867
07d938,United States,95.78671359956445,-69.24859068026751,12818.828518796665,332.1312058439952,149.8233725376312,-4.932646040712353,True,CS6337
069d60,Switzerland,-169.30400014981154,-50.69248902725443,19217.054063119416,647.3435489542276,257.6793210312822,-9.254835877061364,False,CS4937
0862fc,Switzerland,-123.93377932045057,-50.356057494828335,36042.73234467828,694.1814949349606,104.59822240556056,13.700342912216069,False,CS6740
0b7c3e,India,37.68848466578709,-31.81901229549696,10407.360418074728,198.4529646277856,137.51879468972632,-12.448802533281734,True,CS8588
0b738c,India,-1.973223008345201,-79.95781151570051,29947.0287309867,806.4734203115802,156.0808209668868,-12.564093404614498,True,CS6131
09486e,India,-127.04501840150144,-41.47259046242422,21044.473425952245,563.3291153385387,40.256514337803765,9.824626449042405,True,CS5870
091cb9,India,160.15435378708452,21.63585094758882,23009.590621834344,303.71275388429103,8.266331263491832,14.736125420247348,False,CS6830
024255,France,89.3735593305251,-62.64660292408345,25492.82134844421,651.5321492521812,274.5621551026983,-4.336534866345353,True,CS6880
06c1a4,France,134.22902929793702,34.71107446809833,14803.871128591873,504.67832756874304,96.2632094200494,7.414749146962137,True,CS1617
0647ac,United States,134.84298509192917,6.403194641873995,12891.757607752017,246.87995545902845,45.125632305681634,-5.621634545088787,False,CS9032
0e7d36,Australia,-18.70511262195052,-50.52785899332227,13938.26416359278,889.6061789448266,299.20833030776566,2.784513899808953,False,CS7202
089f08,Switzerland,-94.42341739645396,49.78447985182035,10702.23118727803,487.97571167621106,101.7184032585499,-1.9625158098797932,False,CS1288
0b9953,Switzerland,88.26210389216732,79.15275199908956,11320.838896126177,208.71584138778016,289.9987901848738,-13.18903204591186,False,CS2712
0c21e3,Switzerland,-72.68959428004831,-76.93241335974773,12607.038048608387,839.4392995535079,246.94735913415286,12.968467578050191,True,CS1021
02a1cd,Germany,-81.39850126179579,-70.09567487405121,36970.127044918176,562.073926660828,238.23880358652636,4.39310907346168,False,CS6249
05e276,France,-171.1840142493881,-14.48237007514696,18494.65276596202,549.5350740198455,76.87881713698827,8.572789532237074,True,CS6466
02bdaf,India,-67.959790018378,7.970025681651819,21895.31744598385,865.161047257745,352.0308695354414,-9.748449107941235,False,CS9746
09d4ac,United States,-97.71449773582714,-73.45846003740243,24742.637422354193,785.2861718902794,247.42657256111752,-10.636085112587866,True,CS4540
0d9638,France,52.94372465300677,-5.273976160787058,38973.93537305163,193.14868467362976,80.87490430280712,5.433652883067989,False,CS5961
06390d,Switzerland,-154.63152025523755,-6.252750309380772,22990.5253237664,607.2063495910984,19.732837561517712,-3.2009464347991585,False,CS2005
0c67d6,India,-42.98338885157139,-19.768545336805914,21508.16926453873,645.1416518465032,282.1897049113991,-8.732682326021159,True,CS4373
0dff5a,Germany,125.18467710732102,-70.29974393437982,21995.564887915378,187.21372778752203,13.974711190054547,1.3892919760167395,False,CS3605
0b46e9,United States,119.58176710926426,43.35829382099442,15028.81425623627,182.90155164492393,152.10459339898674,-10.985367632973322,True,CS4670
0436da,Australia,54.80283234253832,51.40064247279523,11237.311079941714,413.4221107382494,137.04736924440863,-5.802311088135493,True,CS7561
08816e,Australia,-25.406134804777082,-47.46129617261943,15104.042111811652,683.2204778358505,182.8141813094255,2.4024373721263785,False,CS4991
0ab986,Germany,37.351680653184474,53.123782269650206,13527.679126010396,325.97853869380594,5.78900229221925,-5.959099829322952,True,CS9778
039d52,France,46.66027430969868,-10.877449750929088,17404.221816250578,758.409982737611,307.9998195659751,11.70830284923866,True,CS3133
04ef1b,France,152.61880049458165,19.173118857328546,17997.2051877178,765.315912106976,291.42168620890664,11.808046921026435,True,CS2803
03d6be,Switzerland,28.07057875120509,46.530308089257574,15519.249014501764,549.9418709869501,181.29132478896446,6.42490553702789,False,CS8515
07aecf,Switzerland,60.956539389591796,88.2787695242954,29099.6617572309,483.34376591850184,279.9264722775426,1.655745292541834,False,CS9684
056267,Switzerland,151.4216931574926,-27.009645099683574,29809.567082406367,598.2702538567623,279.255094032831,-2.6603022618904504,True,CS3937
080417,Australia,-177.6058081287358,-2.942685352878584,31857.68695079442,301.72456511633635,217.40747756723334,3.3673638830409267,False,CS6694
0a45f5,United States,-27.1731196506135,10.465432142648751,26417.44454290676,314.8768670544422,85.6753848572565,10.101981727354673,False,CS6768
0ba848,India,164.92107118994267,-6.668864808371296,19316.625163305725,236.3447337484344,80.34345108047454,-8.026841727682816,False,CS2005
07186c,India,23.704158853955562,-81.4299057397246,10774.811379033208,647.3781310095421,69.76070766912596,2.8314221778291575,True,CS6519
0b24a6,Australia,108.29218252040857,33.39354752488008,10240.03071462932,255.9726207228983,213.30694035906694,-11.710154020008094,False,CS9039
0ce8b8,India,-133.0088334684906,9.804498873967518,15142.709982464294,466.5195122590294,305.2419723907182,4.2370247713444265,False,CS9758
0e5c65,Switzerland,80.85998017827876,46.39566798976813,28607.05972040035,618.5847480929492,336.2206486901019,-11.120788825411232,False,CS6256
0ccd0a,United States,-140.69292979855425,-72.91821553435645,10395.150269210459,829.7539630289774,326.2256586218594,2.986371081747137,True,CS1863
0d0aec,France,-44.110723912720744,25.063156284878445,15775.564076939077,853.7291992013644,274.1362564247838,12.236534438557545,True,CS5437
092aca,Switzerland,90.56314426162629,63.47914394482598,20316.923387292663,678.2499784594067,136.032219418403,-13.95454028322636,True,CS3830
027c06,France,-93.26769022453435,46.96908236612103,25959.394123138773,678.6888128263785,13.652236122491587,-7.297696267785359,False,CS4368
041775,United States,17.784960715305914,-5.036778501254204,33905.693626657645,684.8507366523428,168.52204460901604,-9.126594877479953,True,CS6210
0efedc,United States,139.35251624581326,1.024410407258216,38109.0645108937,419.91849099622584,93.15502351334615,-13.88996583420512,True,CS8184
0b562d,Switzerland,170.2893293384575,39.76665829388753,18375.780969516127,558.8719912898368,301.9983038484679,2.193232414717915,False,CS2363
0ecaff,Germany,-44.981982255291626,-59.08840463050907,19930.11127519839,487.2278131259431,231.8710344150435,-9.382639973319066,True,CS8658
0360f9,France,102.87079026036469,23.414880751534554,30664.791751886623,527.3842556899706,171.04747503802548,10.441320671999343,True,CS4896
05f8d5,India,-80.88780175113314,42.838168103290684,24098.124798299108,611.202797609308,128.2597317009109,9.149525709181194,False,CS1073
01d1a0,Australia,119.87916771351149,-67.49628007120718,32342.709301067378,762.0406702812029,292.76516404918556,12.967041737416967,False,CS6778
0786d0,Germany,38.626009198091424,-0.5367925301875687,24661.31368562327,560.0499612049869,278.0261172075784,-1.0521902813133703,True,CS2218
021aef,Germany,-20.169533586913843,14.98887439374198,38410.96172799167,666.6220880369011,340.5797604364923,-3.386439597119683,True,CS1205
09e509,France,162.39697467726734,85.5697592532602,23289.253482812368,221.2203100783259,248.3483154445808,-6.653716086385758,True,CS9646
08aaf2,Australia,-11.531720089143647,57.447129629010846,29602.94281710861,505.19786722014373,152.85620553912435,1.8032933631570423,False,CS6879
099efb,Switzerland,83.21161077205244,-24.547596829226777,16584.452746449027,568.0816926817054,216.85906036056357,-0.959001286333228,True,CS9186
0c4aa6,France,9.721578428604147,71.34212401274226,16750.968058714727,213.7767888102225,280.26812950693824,9.265907033493217,True,CS2489
021519,France,132.9994284825226,-59.047754525146104,12264.65283060166,256.39468878147,79.66932422604536,-0.9128224295738754,True,CS2608
03cb69,Australia,112.02364043357602,53.239464975097974,19870.510083928395,347.06202621499955,52.22632920697785,-5.964105329691256,True,CS8507
0d685e,India,-137.576716723792,-77.458644280783,10853.922390686084,558.7911923322847,300.6271564976506,-1.5723291918469542,False,CS4609
0c2016,Australia,-93.49528804852595,15.573212665417998,23414.293460293098,712.9143512987642,195.62092100961686,5.111485564352655,True,CS6199
06e7d4,India,-32.00162160084696,4.2762915642227455,29742.820458232894,275.8727614556683,326.33200411476616,0.45822439267625015,False,CS1230
02a914,Germany,-114.99960659923511,-17.994057128058216,32727.428376508906,860.3110702500225,316.53689051537265,2.928544828168313,False,CS8874
02fe2f,United States,111.99008274990956,-21.777185049549658,36367.383749734116,611.8889511362227,28.554468976761477,-7.155703943795283,False,CS2355
02b2e7,Switzerland,-79.80825190267701,-68.24206688015848,14199.246966935416,859.5179710406933,203.63539210320286,-14.27727635456793,False,CS5598
054f1f,United States,137.3423194245268,-11.302263003074245,24539.174358448894,895.897626537919,164.56646355801212,-1.7579236115608783,False,CS5474
0ba774,United States,90.5882097475627,-3.547853388591605,14635.742362882405,812.784809533246,48.97088853901184,-3.1433783004011744,True,CS5067
053bc7,France,2.024780195775662,-21.810051341959777,27216.577924274887,236.64991458869318,310.5259313915795,-10.251214330018048,True,CS6286
0e0079,India,15.344493707677657,-52.64693204927062,36163.06654066718,433.12994856101045,31.701884213111494,-7.658588256633967,True,CS1943
09c7e8,France,20.778088848922692,-18.003870690482202,22446.39209289776,686.4787742329016,107.35292074911584,2.1029466031258686,True,CS5142
0296d9,Australia,-160.83900758054222,4.44421734429848,32681.573403269136,638.8639833917421,152.59070060357143,-8.542979371197818,True,CS6533
0191f6,France,3.292099258493778,-56.04718010704323,13617.458278284463,887.7365612438788,242.43362438384952,1.546661674399246,False,CS3151
022b61,Switzerland,79.46676169886479,-43.75002993238663,11728.153171359721,770.8956853691749,258.4340479273391,-1.6404231498671553,False,CS3048
032312,Germany,70.80951067264394,-46.04186709371803,32869.10142273955,358.54774736266404,79.78405073517796,7.3548484171769175,False,CS2471
06b84d,India,93.35303933724481,-35.440348555589814,20357.894753710534,580.76389143231,179.08923256700336,4.380123429995713,True,CS7121
09c150,France,23.3325780596941,-81.99249606377282,32167.405616995755,597.717476602781,29.810942307425336,-6.365499911998283,False,CS2088
02244f,Switzerland,2.5592447643765013,33.475300954089306,13200.494570743946,181.65827446877466,22.605093766784705,-13.535943785563425,True,CS7903
0bb063,Switzerland,165.61882809654668,86.66801462076262,27771.133617847667,238.58882427672285,233.0511628550993,2.656959848443826,True,CS3339
0e92fb,Switzerland,-5.838769594238016,51.246737607502126,21513.030620696652,224.94707469067822,242.78316335602486,-3.3275769884983006,True,CS5585
0a39da,Australia,106.88976822272343,-81.35772869865521,15401.042104199505,809.7170642214948,38.9349298929374,-3.583010135868699,False,CS5609
0b2aa2,Germany,131.80765546666544,-29.480342721265153,10391.538832273123,255.61198444156668,287.42359309211355,14.358970634989252,True,CS4441
0ecadd,United States,-44.773047155503946,-1.3725552785323316,20671.44706521332,278.89376822135046,178.4384201004816,11.221519790399359,True,CS2391
06cd71,France,69.55360953669094,-0.8287143809993296,26303.749116608167,774.4060054838731,57.67143574023177,9.140127968397845,True,CS8645
0752b7,Australia,140.73118408116602,-57.816089546706415,23728.63706543007,881.6473211334261,279.8356755748422,2.054997845074851,False,CS5325
0dcead,Germany,-140.50546530438822,-5.779591677726685,15325.48942661166,249.25391536448802,0.8690536160545737,14.708853516583606,False,CS4335
0203ab,Australia,-78.81075224997203,-25.946111109793193,15874.133473313133,305.8883262186516,319.0213217018284,10.237105488906916,True,CS9645
0a6f39,France,57.58466797709414,-66.14737948544061,34404.99440369564,505.01631332742136,265.03453050037945,-10.150009717560737,True,CS8864
02ba4f,United States,157.24153353019994,-85.55964660498951,16983.633288113073,198.65810426354696,69.25123067888488,12.534526878777378,False,CS5795
055af2,United States,-114.23484419321674,-22.35783029495343,33307.51404688449,399.1530201418959,230.78007577442386,13.10160963393226,True,CS1411
089a75,United States,129.68859487771567,-75.31264005616885,29723.216936184206,285.3055026199148,265.0325535913161,-5.711686806309736,True,CS2937
09b76f,Germany,61.71362635274636,-70.37900622908003,28702.517842579,401.23494603313554,162.7780071267512,6.109258414243712,False,CS3199
0cf9f5,France,2.1916156549175696,7.267789539548403,27482.291817042616,218.74882222641475,9.36051209107919,-14.46643396317026,True,CS8898
0d89f1,United States,66.6544727726833,-11.810472471206126,16288.800930742722,838.4837780591203,81.6292689966846,-5.566513476479505,False,CS6643
01a534,India,-17.61491863545419,-34.942142212978666,25973.231507738878,648.6258022769252,358.0362096779311,4.7708656868122645,True,CS9843
075c50,Switzerland,-24.408152162581672,-72.24159214148922,20091.94694764106,346.82556659546117,188.82878941096567,13.508628572148638,True,CS5279
05f7b8,Switzerland,-116.7450381550828,-63.54755002874474,14635.419251620995,640.3151649819698,24.57383755554895,-14.480661467946767,True,CS8294
06a5d7,India,2.1389646906209236,-80.6148862487551,25396.87782340892,661.1553196954325,253.57299295344345,-1.1383934972749987,True,CS4495
07518c,Germany,-2.937119229978549,-20.464182501715698,26633.46605999792,184.49446983362878,248.34396895259502,-3.9075853564093563,True,CS3641
02ae96,Germany,14.572369817974675,81.28104058040472,18969.603944333718,674.3402899092781,352.0667196366361,6.728928748423677,False,CS3366
08bf66,Switzerland,12.508245000074197,-51.17192529528241,20976.70351405489,345.58700026597927,48.59302440117168,-8.467994943744689,False,CS4131
06cffe,Switzerland,32.881212614822374,-29.68410234089336,30573.155408728813,797.3728884866044,196.4184395574721,-8.483764385340262,False,CS4791
03e8e4,Germany,52.07111364165118,-73.41147884314833,12738.191228313412,523.063178271135,315.78197989031764,7.048335795924093,False,CS3126
07c5d6,Switzerland,-176.50724672232556,65.96275151672427,11488.287032584167,373.7071248152486,102.07998700602806,11.703680667950358,False,CS7290
039227,Germany,123.87059249191952,-16.484207275478894,32678.331760181896,713.1360081745225,46.47780046944721,-7.944183450428795,False,CS7903
05792f,Australia,73.28547730845554,-11.16355809000811,15304.366126351484,297.0415795663663,272.6396208249091,-6.149154417146272,True,CS6636
0bedd3,Australia,-94.13581417876824,-45.573982876451225,36640.96940624387,643.0374443039425,235.6945893279402,6.2376904419639345,False,CS7141
0b05f6,United States,134.063769257851,85.91147039208826,34178.202440986846,588.3669693098932,157.6763014888333,14.592217287581473,False,CS6059
03526c,United States,-2.4868468304688918,-2.026643618132127,18308.243426476623,741.2040501396722,141.92756255058546,3.5313506915787656,True,CS2420
0c98e9,France,-99.86509484738067,81.88036764604638,35135.37674653181,243.31360662178633,6.943802796661269,8.219694510420375,False,CS1799
06daec,India,102.60500579231189,11.145587928079976,35378.885503764104,156.61913087541677,163.01545003834002,2.7587218133026497,False,CS1843
0a8205,Germany,-153.3848469475261,-9.689264666193623,27054.502818010213,781.1925476030319,233.97825664424525,-13.39192263258463,True,CS6773
0ebb0e,United States,-124.83564957192137,4.170442034465751,14869.31270455042,721.4307093052513,80.6758791226137,10.136714715546507,True,CS9969
02c67c,France,24.42262175727734,70.80646257798844,31016.639843713147,451.94497344728575,299.28326159919214,10.319612495364929,False,CS9015
0c75cb,France,78.06889783466846,86.80506268648733,23683.338731187207,762.0732387426051,25.55213028846063,-10.39469530669066,False,CS9759
0e0905,United States,17.675097717081314,-35.296279457379356,14732.15069959794,350.99633371951023,196.111436570603,14.02296880927803,False,CS9539
073619,India,-105.03448408072947,45.54358647311068,20679.169026593474,644.5881576965905,11.99354208008729,2.202745281085548,False,CS5686
0867f0,United States,175.64745487646837,-14.183517617758866,35656.7028282916,755.1474432031197,113.76123698499653,-6.025849949180683,True,CS9402
0c955b,France,-62.84749385515762,76.30910242450224,28341.3228574646,267.05793951249024,220.52453637909727,-0.038449953066137965,True,CS1949
0f13aa,Australia,12.17161975758853,-62.636085131063986,26590.675913908177,621.749518792117,277.5763030759459,-8.310597251299289,True,CS2263
0619b4,India,44.05535039891106,39.29056128137958,18997.426157076785,262.9292295980108,25.30620782440952,-14.379161111821755,False,CS1899
0db9e8,Germany,-150.49886704393262,-46.59503309442294,26756.306795600856,518.3749998728665,133.62554081173258,14.800049335957137,True,CS3299
0a0bfb,India,-28.5454335149891,7.503873819988641,34659.35102532315,841.3734982998283,26.774372866405095,-5.094680925083463,False,CS8063
046a21,United States,-148.21923242174248,51.2425792011943,33799.62903260785,345.56494574908584,301.1135845837093,13.467423150876698,True,CS7993
0a3803,Switzerland,-168.77907882749892,-70.20134339243074,32147.12446224264,750.360191290652,88.6126016033173,13.79135632132401,True,CS5048
05004c,Germany,-52.06680883978808,-24.96371967772319,38146.25707602648,747.562184281288,290.280704720401,-0.6323644111336932,True,CS2781
07589a,Switzerland,163.28698517034962,-81.33463075020563,22455.304494903874,485.25919856321923,227.74685616497297,14.406885679644581,False,CS1036
0c665a,Australia,-122.72739511778626,82.27508356145412,11981.960465207565,544.7945072588267,153.4202804938046,-14.982945451154677,True,CS9364
0d0143,India,-94.49777203743898,-63.5708962671406,27806.27957354589,284.8084284903558,180.0413679196096,11.251400802136601,True,CS4894
0cd6a8,Australia,-9.719830627061924,79.97707415530033,24255.517649043155,706.6830565163474,173.5128607430941,5.163161918831502,False,CS2157
06202c,Australia,99.19088333957023,-69.04090449120865,28390.294395353187,536.2733019805531,46.779672876159054,-12.765637694073186,False,CS1510
089c74,France,-3.1110710891294957,34.6903788821423,34159.08852114794,231.35443531126572,357.76993616454166,-11.112730103213176,False,CS7093
0992e7,India,-34.02816803398338,-86.3706022595698,39867.64542548258,454.0332876971372,254.59692841581835,-3.7044494105914563,False,CS9060
08391d,Switzerland,-125.99317312269457,-63.75392970187602,25554.292102772088,219.2974275621899,132.3583330908566,-14.369893860418186,False,CS9615
0f0e36,France,-171.40468650827455,-78.94118604835016,31756.868725310254,300.4228496915151,141.82012857924823,5.931040504986981,True,CS5459
03a07b,Australia,-128.94327935356102,-3.7116550125743117,36363.98418192688,631.3496499872384,312.0899471517206,-1.6359939881099734,False,CS5832
078f38,Australia,107.79536040721365,74.05537945443808,21561.73720102961,781.8380272662193,238.43647405158447,-11.623103961469745,True,CS3762
0c2f89,Australia,-145.2909142623675,45.49236889149529,32787.993306073964,807.4526063635441,118.71767905899964,12.43620512244826,True,CS2693
04933c,France,-19.04984127448182,-69.70984264121921,18757.11289237852,239.84671962304603,192.14546384943787,5.844497892966796,False,CS7604
078509,France,13.27618650915744,24.77043729922302,21250.37314773456,702.6029066783226,41.68756703210855,2.9498272464525748,True,CS7227
08feb1,India,-101.20179031983274,85.06260285286479,18780.1051275929,824.4375521104067,337.2946364748527,2.4499158567173964,False,CS2913
087283,India,14.22983489909592,-50.06532857830935,38817.74650025954,578.6801391020639,265.2463879055627,-2.6263941269136364,False,CS3313
0960fb,India,75.76225702795173,31.03137081846485,24405.89548885275,166.07786122941687,150.77351920510222,-6.456091432466046,True,CS8298
0efad1,Switzerland,-47.95116805768379,-2.812684756159129,23794.561102442825,318.6425902836278,211.96567292862704,11.684543697542765,True,CS8568
04cd3c,Germany,163.79208061675615,-69.07430968154435,13529.952116607139,319.1119812798056,117.43080889817612,-8.720428346468557,False,CS8914
031f60,Switzerland,60.46314524532963,30.214503117460723,23544.674185657357,434.67336288573404,85.43384347489818,-4.225661860160386,True,CS4375
0ecd0b,France,115.33144129209336,-66.90000320248075,16071.673265671368,541.1876641738081,248.34184477490476,-11.38592361745823,True,CS5867
022cac,Germany,142.7834433233818,87.47571799049837,16995.51633827501,150.63836378909252,173.98300036708116,-7.495540641815154,True,CS4959
0cb1fb,France,8.383617855948955,-14.028752266694298,25567.20721355767,630.5922028737348,343.21525961338943,-1.5028738902116388,False,CS7704
065a08,Germany,-142.6833680962328,65.53739827666936,20603.98830909936,211.70832667166104,226.99339524219883,2.4836731399963696,True,CS3016
07645d,India,-119.98271440104098,-11.18395406654237,24552.496073303882,334.2987171442965,87.27976821864186,-4.105792253945571,True,CS7206
06dd36,Australia,-120.89553276443917,12.009264247095018,20382.681961521754,303.6769006943304,343.49410482681395,9.635089535832847,False,CS3008
0e70e4,Australia,-136.55274698804388,-36.3636636571045,31180.234181837743,524.6310487158453,184.49503605354963,-5.243687287398821,False,CS4144
0754c1,India,-127.56876795105813,-32.29783763543826,20265.31126054638,319.41882076623483,18.217622551292678,-7.141026226354688,True,CS7041
086d7b,Switzerland,-82.32326860472041,-26.246149856672055,13803.947841255504,766.2754886559286,85.5610915068932,2.33569282786452,True,CS6196
07664c,France,-98.46421904204723,87.6916419665053,23368.771489550814,438.1073939181809,182.66375887802053,8.875903296018606,True,CS8506
05e218,United States,-60.34999288686389,59.75606860064556,39679.261822199274,612.436982846303,311.2269464996755,13.50645537440483,False,CS5416
0f32b2,Germany,-143.87803803253277,-58.57703155117714,22030.184396356108,352.072805972952,217.39752466541458,13.056160713241493,True,CS6757
0c2fec,United States,-38.592315940833174,-24.405684412967872,31625.55763517502,823.3780538039641,168.59163348669622,0.8338891107351536,False,CS4162
0cb3b7,United States,131.52739314195287,-12.301461209764227,29191.218512210446,330.0694110958872,90.54188845344332,-12.971168566153889,True,CS5045
0a266b,India,-110.50153857334885,-28.626092238884397,10475.586938428227,717.7503243937294,224.65412760361116,-12.367477106564149,False,CS5461
080460,Germany,130.88507264394946,53.58154073673691,32628.157353196573,266.91129629525375,250.2057223510663,-4.275905162338132,True,CS8125
09baa2,India,-84.8420801952238,-22.475122308970285,27937.44166913382,291.74801362946266,238.66478174649896,6.813358833798446,True,CS9034
0a1fb3,Australia,40.62419863867973,-89.18091912148392,12249.223730975571,801.8708521588107,212.22213044584578,-14.774580977300744,False,CS2613
04789f,Germany,20.310020922631082,-79.24571040327247,25401.638237138228,683.3810221324554,127.65396062213823,-11.015132409029423,True,CS8999
044cd2,India,-138.8830692881974,55.99689521058954,33060.030228342745,633.74777800432,117.69038416786574,-13.49119141755466,False,CS9989
0573bb,Germany,-133.31901601337842,16.60824104430486,33441.43091576725,855.2907655911964,77.51397253816177,1.0076812753949653,True,CS2036
0673af,France,-27.62793590779023,18.044010572937324,25210.232677895976,310.4816376538623,75.26442136513,-5.9216787486030835,True,CS3486
03d017,United States,1.7376194800372673,-75.23972411056383,14543.572309958654,637.4978699067955,307.89589618581476,-1.1119301824247039,True,CS7581
06d748,India,-120.59510284221042,5.0577790259156785,18769.538326722562,859.9744790305909,219.8379732348612,-8.543366000905865,True,CS3252
02cb94,Switzerland,175.02053511516846,69.63972022469943,34304.00322407465,415.0775102808986,49.82071894555669,10.82503440431875,True,CS4547
076035,Switzerland,156.60675056920678,-35.960960926175844,30244.002643042197,339.5418281900845,294.41627842023297,-13.703633591929892,True,CS6224
043232,Switzerland,105.95305856026937,-1.1376038930177685,26529.51381529647,250.89180175662796,341.0454225007422,4.580200092347585,True,CS8139
07cfa2,Germany,-174.56512535873952,43.17775127981602,22053.70856388854,599.2336480789006,85.00643836175152,4.4661499061974865,False,CS7150
04ee5f,India,-46.369527860296046,-72.30725868801586,30071.162365190357,754.2231947448151,156.77995734942644,-9.348551984366948,True,CS1807
039d01,United States,-53.42820577265677,14.914662626701215,25413.65259626389,324.5021328190628,137.86817813272586,0.26441640404109634,True,CS1842
03a75d,Germany,-94.07933362784817,0.1816843610826453,16686.389480940063,817.309090207315,334.9038400875038,-3.8399030485240857,False,CS3365
021c82,United States,-95.83054409784225,-88.80672156443971,19910.235214986664,322.4056197157969,335.00971030685434,-13.485044311429427,False,CS2999
089695,France,15.344999287826937,-48.176626300784015,24006.85457597764,337.20503762144153,336.7409736242637,10.930836641431274,False,CS8886
0c60d1,Australia,-176.15120069922065,-57.477124008332986,28861.78677235544,781.0917854123045,51.78324153410395,-5.7437147637806465,True,CS4796
08836b,Australia,150.9236210136208,73.4085659203528,11163.338313391863,181.93594373736514,268.523171658958,0.3257607666329534,False,CS6422
06f1ab,United States,158.19816551374026,-28.828738446495542,14112.167955505507,844.4827075853997,17.297690656913865,-9.016193906080575,True,CS7225
03dddc,India,47.75808274344956,28.675066407915267,35688.61544721664,562.930790211256,133.5829966646545,-8.634082881577672,True,CS4544
0bd837,Australia,-68.2895473483411,64.69122364589086,34285.8698838235,416.1176876553285,14.681183139295463,3.7261315550059066,True,CS1981
