icao24,origin_country,longitude,latitude,altitude,velocity,heading,vertical_rate,on_ground,callsign
0c67d6,India,-42.98338885157139,-19.768545336805914,21474.323164523434,638.5604869557507,284.65985584281276,-8.732682326021159,True,CS4373
0dff5a,Germany,125.18467710732102,-70.29974393437982,22026.148702357423,184.17646749975538,15.278080019174084,1.3892919760167395,False,CS3605
0b46e9,United States,119.58176710926426,43.35829382099442,15080.364232361067,169.4428424101918,149.35306762975964,-10.985367632973322,True,CS4670
0436da,Australia,54.80283234253832,51.40064247279523,11283.875085897524,405.2295321410344,133.68925240471836,-5.802311088135493,True,CS7561
08816e,Australia,-25.406134804777082,-47.46129617261943,15062.08123565052,678.4582691004039,182.68641095446827,2.4024373721263785,False,CS4991
0ab986,Germany,37.351680653184474,53.123782269650206,13512.218507217836,334.7224305009332,11.652647388516073,-5.959099829322952,True,CS9778
039d52,France,46.66027430969868,-10.877449750929088,17420.784987820756,761.0355960276303,310.71782033894726,11.70830284923866,True,CS3133
04ef1b,France,152.61880049458165,19.173118857328546,18045.982444073918,767.2518112206515,289.5686145484761,11.808046921026435,True,CS2803
03d6be,Switzerland,28.07057875120509,46.530308089257574,15495.2903026095,558.4508506086298,185.14981834220617,6.42490553702789,False,CS8515
07aecf,Switzerland,60.956539389591796,88.2787695242954,29090.37880839771,481.9700480345079,265.6837591743922,1.655745292541834,False,CS9684
056267,Switzerland,151.4216931574926,-27.009645099683574,29754.250333706066,602.1749023560512,284.9989225346915,-2.6603022618904504,True,CS3937
080417,Australia,-177.6058081287358,-2.942685352878584,31797.876619590388,300.6923475870114,208.70890867334285,3.3673638830409267,False,CS6694
0a45f5,United States,-27.1731196506135,10.465432142648751,26458.07083402647,317.5304905484385,83.86318015024084,10.101981727354673,False,CS6768
0ba848,India,164.92107118994267,-6.668864808371296,19384.437164734267,230.51714717231857,74.74510160734381,-8.026841727682816,False,CS2005
07186c,India,23.704158853955562,-81.4299057397246,10771.21087295419,622.9899594267779,63.287300290521436,2.8314221778291575,True,CS6519
0b24a6,Australia,108.29218252040857,33.39354752488008,10290.207359523922,254.62982910103528,219.11107429595955,-11.710154020008094,False,CS9039
0ce8b8,India,-133.0088334684906,9.804498873967518,15160.791783716675,480.7469936200288,302.9034663841588,4.2370247713444265,False,CS9758
0e5c65,Switzerland,80.85998017827876,46.39566798976813,28574.803732670094,627.8469021153651,337.95316809875544,-11.120788825411232,False,CS6256
0ccd0a,United States,-140.69292979855425,-72.91821553435645,10413.220049485879,839.4079378748892,325.99105572746345,2.986371081747137,True,CS1863
0d0aec,France,-44.110723912720744,25.063156284878445,15852.465905262376,866.0905064194266,276.5214605608994,12.236534438557545,True,CS5437
092aca,Switzerland,90.56314426162629,63.47914394482598,20315.132085337165,679.1365543690212,136.4163288737043,-13.95454028322636,True,CS3830
027c06,France,-93.26769022453435,46.96908236612103,26037.626305929472,680.6619699004344,7.237275001548738,-7.297696267785359,False,CS4368
041775,United States,17.784960715305914,-5.036778501254204,33774.706371453154,678.6742176979993,173.50337870625174,-9.126594877479953,True,CS6210
0efedc,United States,139.35251624581326,1.024410407258216,38150.15963611246,416.7577624359553,90.6862405975396,-13.88996583420512,True,CS8184
0b562d,Switzerland,170.2893293384575,39.76665829388753,18380.133322928035,565.0297027875482,294.21539435516917,2.193232414717915,False,CS2363
0ecaff,Germany,-44.981982255291626,-59.08840463050907,19915.160907675097,499.2666574976313,229.73045861021396,-9.382639973319066,True,CS8658
0360f9,France,102.87079026036469,23.414880751534554,30669.3797907134,525.9897929331606,178.55127399119704,10.441320671999343,True,CS4896
05f8d5,India,-80.88780175113314,42.838168103290684,23998.746352569062,606.7009049607939,132.51084041147834,9.149525709181194,False,CS1073
01d1a0,Australia,119.87916771351149,-67.49628007120718,32331.7257066755,762.0459498697688,291.02190337714626,12.967041737416967,False,CS6778
0786d0,Germany,38.626009198091424,-0.5367925301875687,24679.169314198858,566.062028694278,276.2798286859863,-1.0521902813133703,True,CS2218
021aef,Germany,-20.169533586913843,14.98887439374198,38484.85643022875,652.1835398755657,338.9715851804054,-3.386439597119683,True,CS1205
09e509,France,162.39697467726734,85.5697592532602,23263.339971898684,198.2585005469535,258.732055362385,-6.653716086385758,True,CS9646
08aaf2,Australia,-11.531720089143647,57.447129629010846,29562.51813696395,499.6924987252279,154.7658828002821,1.8032933631570423,False,CS6879
099efb,Switzerland,83.21161077205244,-24.547596829226777,16559.364894269802,555.8745684225638,219.00926859651892,-0.959001286333228,True,CS9186
0c4aa6,France,9.721578428604147,71.34212401274226,16796.738164599832,208.6953868337494,285.4195467770974,9.265907033493217,True,CS2489
021519,France,132.9994284825226,-59.047754525146104,12281.090386084645,254.9168855932953,80.86327002117793,-0.9128224295738754,True,CS2608
03cb69,Australia,112.02364043357602,53.239464975097974,19844.02207374004,342.5295421247694,50.931118477874335,-5.964105329691256,True,CS8507
0d685e,India,-137.576716723792,-77.458644280783,10879.585762341752,573.3158676769922,299.6454072522257,-1.5723291918469542,False,CS4609
0c2016,Australia,-93.49528804852595,15.573212665417998,23419.1473377605,716.1817989447875,195.26291471254655,5.111485564352655,True,CS6199
06e7d4,India,-32.00162160084696,4.2762915642227455,29791.25270775954,278.87750505177655,326.14589293221695,0.45822439267625015,False,CS1230
02a914,Germany,-114.99960659923511,-17.994057128058216,32692.32572181504,866.5331416904564,320.17503823355753,2.928544828168313,False,CS8874
02fe2f,United States,111.99008274990956,-21.777185049549658,36351.00064240423,600.500619958415,28.814198405797974,-7.155703943795283,False,CS2355
02b2e7,Switzerland,-79.80825190267701,-68.24206688015848,14179.641559278809,869.909088914896,207.29859248928076,-14.27727635456793,False,CS5598
054f1f,United States,137.3423194245268,-11.302263003074245,24465.998611042287,895.1399836725644,164.1628806574692,-1.7579236115608783,False,CS5474
0ba774,United States,90.5882097475627,-3.547853388591605,14650.548376735635,819.489615705658,49.36406449059229,-3.1433783004011744,True,CS5067
053bc7,France,2.024780195775662,-21.810051341959777,27229.63068788388,225.93134225829164,300.53492796891896,-10.251214330018048,True,CS6286
0e0079,India,15.344493707677657,-52.64693204927062,36163.322213499305,417.5923609008498,36.2835225866239,-7.658588256633967,True,CS1943
09c7e8,France,20.778088848922692,-18.003870690482202,22434.662736229002,694.6576708131519,109.0853631286058,2.1029466031258686,True,CS5142
0296d9,Australia,-160.83900758054222,4.44421734429848,32610.804866166614,642.6280786527172,157.5807511528697,-8.542979371197818,True,CS6533
0191f6,France,3.292099258493778,-56.04718010704323,13596.426012146194,878.7160457003037,227.95234749288107,1.546661674399246,False,CS3151
022b61,Switzerland,79.46676169886479,-43.75002993238663,11711.017445533384,762.199054556428,268.8759214512428,-1.6404231498671553,False,CS3048
032312,Germany,70.80951067264394,-46.04186709371803,32828.98755927847,369.8020952068117,79.08610259440209,7.3548484171769175,False,CS2471
06b84d,India,93.35303933724481,-35.440348555589814,20349.830468127235,568.8697725036367,184.63014665069096,4.380123429995713,True,CS7121
09c150,France,23.3325780596941,-81.99249606377282,32187.608159836484,614.1442061353406,24.61141267179768,-6.365499911998283,False,CS2088
02244f,Switzerland,2.5592447643765013,33.475300954089306,13294.803865804472,172.652067122296,25.668963292097555,-13.535943785563425,True,CS7903
0bb063,Switzerland,165.61882809654668,86.66801462076262,27779.86250848926,244.97274353280667,227.78408503923103,2.656959848443826,True,CS3339
0e92fb,Switzerland,-5.838769594238016,51.246737607502126,21525.90814023279,221.66088993318837,239.66431855254584,-3.3275769884983006,True,CS5585
0a39da,Australia,106.88976822272343,-81.35772869865521,15397.319808411197,815.7489385323182,48.505086662271324,-3.583010135868699,False,CS5609
0b2aa2,Germany,131.80765546666544,-29.480342721265153,10295.60027150817,250.17084442042474,286.47018108829684,14.358970634989252,True,CS4441
0ecadd,United States,-44.773047155503946,-1.3725552785323316,20670.12137144086,277.26583916062754,179.52558446638022,11.221519790399359,True,CS2391
06cd71,France,69.55360953669094,-0.8287143809993296,26306.760627105217,774.8151972378303,62.02177439367554,9.140127968397845,True,CS8645
0752b7,Australia,140.73118408116602,-57.816089546706415,23851.799171054336,871.6254465756114,282.3140850147052,2.054997845074851,False,CS5325
0dcead,Germany,-140.50546530438822,-5.779591677726685,15315.871378372605,256.6621588186893,1.6211481417724558,14.708853516583606,False,CS4335
0203ab,Australia,-78.81075224997203,-25.946111109793193,15889.210840429814,300.75619055393577,320.84612671415954,10.237105488906916,True,CS9645
0a6f39,France,57.58466797709414,-66.14737948544061,34403.25881521038,502.73031417402115,277.0516084265708,-10.150009717560737,True,CS8864
02ba4f,United States,157.24153353019994,-85.55964660498951,16925.199386232096,188.71461051746184,68.96313669371695,12.534526878777378,False,CS5795
055af2,United States,-114.23484419321674,-22.35783029495343,33364.655187610246,373.52968355394285,231.7855710079987,13.10160963393226,True,CS1411
089a75,United States,129.68859487771567,-75.31264005616885,29760.813587818546,283.39522499391313,270.28582557135417,-5.711686806309736,True,CS2937
09b76f,Germany,61.71362635274636,-70.37900622908003,28742.06943993115,425.3611002492647,168.3056367915411,6.109258414243712,False,CS3199
0cf9f5,France,2.1916156549175696,7.267789539548403,27436.82244430288,226.59486510539497,15.295663618881091,-14.46643396317026,True,CS8898
0d89f1,United States,66.6544727726833,-11.810472471206126,16358.940646289528,838.2911742617763,84.82292010683052,-5.566513476479505,False,CS6643
01a534,India,-17.61491863545419,-34.942142212978666,25903.138954599264,645.9968939848426,352.32118511427865,4.7708656868122645,True,CS9843
075c50,Switzerland,-24.408152162581672,-72.24159214148922,20121.289802331074,347.0502255235816,196.99594707247115,13.508628572148638,True,CS5279
05f7b8,Switzerland,-116.7450381550828,-63.54755002874474,14744.942032911495,645.7863561337219,18.84211059045551,-14.480661467946767,True,CS8294
06a5d7,India,2.1389646906209236,-80.6148862487551,25347.351007152385,649.347191542344,255.08617027963862,-1.1383934972749987,True,CS4495
07518c,Germany,-2.937119229978549,-20.464182501715698,26605.151173517785,195.6376867803175,244.57258970249822,-3.9075853564093563,True,CS3641
02ae96,Germany,14.572369817974675,81.28104058040472,18974.5865125881,681.4941030636905,351.7460279036711,6.728928748423677,False,CS3366
08bf66,Switzerland,12.508245000074197,-51.17192529528241,20951.52973134908,352.7688575230586,50.23683645268908,-8.467994943744689,False,CS4131
06cffe,Switzerland,32.881212614822374,-29.68410234089336,30495.622237175507,801.7576458747017,198.02522563472348,-8.483764385340262,False,CS4791
03e8e4,Germany,52.07111364165118,-73.41147884314833,12741.619377053712,523.2593448480749,317.89158366149405,7.048335795924093,False,CS3126
07c5d6,Switzerland,-176.50724672232556,65.96275151672427,11435.171846897862,380.4357371749168,110.1485433513213,11.703680667950358,False,CS7290
039227,Germany,123.87059249191952,-16.484207275478894,32702.011381713655,719.0541495119363,48.74547197701711,-7.944183450428795,False,CS7903
05792f,Australia,73.28547730845554,-11.16355809000811,15258.394914639794,293.50117245695606,271.41883764845585,-6.149154417146272,True,CS6636
0bedd3,Australia,-94.13581417876824,-45.573982876451225,36718.46612649475,637.3014265749734,240.515025169382,6.2376904419639345,False,CS7141
0b05f6,United States,134.063769257851,85.91147039208826,34139.03977637003,589.385532262513,163.6236539334565,14.592217287581473,False,CS6059
03526c,United States,-2.4868468304688918,-2.026643618132127,18292.14035066634,756.694251654624,135.7895234749005,3.5313506915787656,True,CS2420
0c98e9,France,-99.86509484738067,81.88036764604638,35176.05260740029,230.9225358652473,9.93080314591056,8.219694510420375,False,CS1799
06daec,India,102.60500579231189,11.145587928079976,35317.3422879424,141.94387821789238,166.52131374989452,2.7587218133026497,False,CS1843
0a8205,Germany,-153.3848469475261,-9.689264666193623,27065.87581474042,782.840156015397,232.49043912744528,-13.39192263258463,True,CS6773
0ebb0e,United States,-124.83564957192137,4.170442034465751,14934.669842264542,721.9395863238115,87.5544131891718,10.136714715546507,True,CS9969
02c67c,France,24.42262175727734,70.80646257798844,30936.265681985085,453.6783900909898,298.53298366402953,10.319612495364929,False,CS9015
0c75cb,France,78.06889783466846,86.80506268648733,23692.570424113823,764.5127707216901,26.180012555818344,-10.39469530669066,False,CS9759
0e0905,United States,17.675097717081314,-35.296279457379356,14745.14483931036,348.7643111731622,195.24607744918364,14.02296880927803,False,CS9539
073619,India,-105.03448408072947,45.54358647311068,20718.26017018234,659.4867920826114,12.071437317994627,2.202745281085548,False,CS5686
0867f0,United States,175.64745487646837,-14.183517617758866,35594.85529274769,739.1384034183545,108.27986155052052,-6.025849949180683,True,CS9402
0c955b,France,-62.84749385515762,76.30910242450224,28275.300026810386,258.7729692646878,213.3242819661258,-0.038449953066137965,True,CS1949
0f13aa,Australia,12.17161975758853,-62.636085131063986,26616.77299218902,620.7169711906265,285.54882839207073,-8.310597251299289,True,CS2263
0619b4,India,44.05535039891106,39.29056128137958,19012.275390738443,246.49734148646914,21.07140108281788,-14.379161111821755,False,CS1899
0db9e8,Germany,-150.49886704393262,-46.59503309442294,26768.83143811815,516.6164558285458,128.66857906445105,14.800049335957137,True,CS3299
0a0bfb,India,-28.5454335149891,7.503873819988641,34676.673435798,857.9881999571085,16.007422298386523,-5.094680925083463,False,CS8063
046a21,United States,-148.21923242174248,51.2425792011943,33765.62779652893,345.77381063204547,297.9187758452618,13.467423150876698,True,CS7993
0a3803,Switzerland,-168.77907882749892,-70.20134339243074,32158.737147100688,752.6672003478388,81.99715263627981,13.79135632132401,True,CS5048
05004c,Germany,-52.06680883978808,-24.96371967772319,38160.91069969141,734.9605366295622,298.49078052108285,-0.6323644111336932,True,CS2781
07589a,Switzerland,163.28698517034962,-81.33463075020563,22419.586924002557,479.09558448282445,232.79594161168615,14.406885679644581,False,CS1036
0c665a,Australia,-122.72739511778626,82.27508356145412,12075.249190764804,541.0425434555873,149.97952876791598,-14.982945451154677,True,CS9364
0d0143,India,-94.49777203743898,-63.5708962671406,27829.97121959148,281.6312775227935,191.30354694633115,11.251400802136601,True,CS4894
0cd6a8,Australia,-9.719830627061924,79.97707415530033,24195.95247418302,719.499494466385,178.42168817805208,5.163161918831502,False,CS2157
06202c,Australia,99.19088333957023,-69.04090449120865,28423.12207578488,541.8502125878043,45.15551595861594,-12.765637694073186,False,CS1510
089c74,France,-3.1110710891294957,34.6903788821423,34110.354437636575,220.23985574189538,345.2729075901738,-11.112730103213176,False,CS7093
0992e7,India,-34.02816803398338,-86.3706022595698,39906.9996556697,456.4983354814573,266.0516412787721,-3.7044494105914563,False,CS9060
08391d,Switzerland,-125.99317312269457,-63.75392970187602,25612.221881722457,224.27964504715777,125.41047075703862,-14.369893860418186,False,CS9615
0f0e36,France,-171.40468650827455,-78.94118604835016,31715.83460939267,311.82434007672776,133.59313484446378,5.931040504986981,True,CS5459
03a07b,Australia,-128.94327935356102,-3.7116550125743117,36412.15298838909,647.1550568529221,317.2027993117688,-1.6359939881099734,False,CS5832
078f38,Australia,107.79536040721365,74.05537945443808,21582.376247376433,771.6870853479406,250.63523608328083,-11.623103961469745,True,CS3762
0c2f89,Australia,-145.2909142623675,45.49236889149529,32829.096314073686,799.3440312514407,125.63904315155223,12.43620512244826,True,CS2693
04933c,France,-19.04984127448182,-69.70984264121921,18851.95254151122,227.27094103389987,194.96500944969966,5.844497892966796,False,CS7604
078509,France,13.27618650915744,24.77043729922302,21238.103741934417,700.2627080872528,44.66133874043498,2.9498272464525748,True,CS7227
08feb1,India,-101.20179031983274,85.06260285286479,18742.418319375025,829.1011358548701,341.56171426875426,2.4499158567173964,False,CS2913
087283,India,14.22983489909592,-50.06532857830935,38773.270778778264,588.5534842679549,269.0410308544965,-2.6263941269136364,False,CS3313
0960fb,India,75.76225702795173,31.03137081846485,24365.10497460448,165.31835099299164,152.1794763249491,-6.456091432466046,True,CS8298
0efad1,Switzerland,-47.95116805768379,-2.812684756159129,23790.70601697212,315.44411505107934,212.4866784483864,11.684543697542765,True,CS8568
04cd3c,Germany,163.79208061675615,-69.07430968154435,13547.009715347971,320.629561202293,117.11784325867852,-8.720428346468557,False,CS8914
031f60,Switzerland,60.46314524532963,30.214503117460723,23558.50872562386,426.3219338694338,81.6640205305648,-4.225661860160386,True,CS4375
0ecd0b,France,115.33144129209336,-66.90000320248075,16113.03242812317,562.0830513907558,246.93846939057087,-11.38592361745823,True,CS5867
022cac,Germany,142.7834433233818,87.47571799049837,16996.166432868908,134.56175351791194,165.51821629610424,-7.495540641815154,True,CS4959
0cb1fb,France,8.383617855948955,-14.028752266694298,25639.883917415536,632.439608662692,342.7235614794157,-1.5028738902116388,False,CS7704
065a08,Germany,-142.6833680962328,65.53739827666936,20590.755467437462,231.94438886395744,222.05043970644425,2.4836731399963696,True,CS3016
07645d,India,-119.98271440104098,-11.18395406654237,24688.504531633364,334.3667155898965,81.76182163256301,-4.105792253945571,True,CS7206
06dd36,Australia,-120.89553276443917,12.009264247095018,20413.965328910002,301.77651034431545,344.3935755825813,9.635089535832847,False,CS3008
0e70e4,Australia,-136.55274698804388,-36.3636636571045,31137.37630401693,521.056594487741,191.45504748527262,-5.243687287398821,False,CS4144
0754c1,India,-127.56876795105813,-32.29783763543826,20211.766635643322,317.61490394861073,22.80920558130424,-7.141026226354688,True,CS7041
086d7b,Switzerland,-82.32326860472041,-26.246149856672055,13828.071462017662,780.0039734026939,77.70858848877732,2.33569282786452,True,CS6196
07664c,France,-98.46421904204723,87.6916419665053,23357.598350284523,415.9887748048858,177.71561819516884,8.875903296018606,True,CS8506
05e218,United States,-60.34999288686389,59.75606860064556,39714.961846903876,627.7713198592662,315.93080243961657,13.50645537440483,False,CS5416
0f32b2,Germany,-143.87803803253277,-58.57703155117714,22053.846277584784,337.8332344484505,212.48508769772303,13.056160713241493,True,CS6757
0c2fec,United States,-38.592315940833174,-24.405684412967872,31621.91618954218,820.71153051162,167.4684677367111,0.8338891107351536,False,CS4162
0cb3b7,United States,131.52739314195287,-12.301461209764227,29148.878826307024,325.77696689290053,93.29214894856608,-12.971168566153889,True,CS5045
0a266b,India,-110.50153857334885,-28.626092238884397,10399.844577193933,723.6358570914366,219.81240532929297,-12.367477106564149,False,CS5461
080460,Germany,130.88507264394946,53.58154073673691,32605.831605593223,250.93005277641626,250.7325998817961,-4.275905162338132,True,CS8125
09baa2,India,-84.8420801952238,-22.475122308970285,27980.261608849993,296.3697402902821,231.99465427190793,6.813358833798446,True,CS9034
0a1fb3,Australia,40.62419863867973,-89.18091912148392,12259.92841818208,822.1139483916793,209.2152922260897,-14.774580977300744,False,CS2613
04789f,Germany,20.310020922631082,-79.24571040327247,25339.35129820263,669.7492820865273,129.2528702928509,-11.015132409029423,True,CS8999
044cd2,India,-138.8830692881974,55.99689521058954,33068.689274635304,635.644839680424,109.7254155002074,-13.49119141755466,False,CS9989
0573bb,Germany,-133.31901601337842,16.60824104430486,33460.69678475369,848.6709438132303,79.71634622796375,1.0076812753949653,True,CS2036
0673af,France,-27.62793590779023,18.044010572937324,25166.03980608592,314.74050971579265,75.1662323704966,-5.9216787486030835,True,CS3486
03d017,United States,1.7376194800372673,-75.23972411056383,14551.25856525593,637.689347680953,310.6583459579005,-1.1119301824247039,True,CS7581
06d748,India,-120.59510284221042,5.0577790259156785,18772.44876264486,853.5596099401479,220.9575439051845,-8.543366000905865,True,CS3252
02cb94,Switzerland,175.02053511516846,69.63972022469943,34246.85470918312,419.95623312960936,56.64142109542591,10.82503440431875,True,CS4547
076035,Switzerland,156.60675056920678,-35.960960926175844,30261.892011059612,357.58530928795193,295.0424009334725,-13.703633591929892,True,CS6224
043232,Switzerland,105.95305856026937,-1.1376038930177685,26557.55304161488,248.98276383935496,338.8983947951159,4.580200092347585,True,CS8139
07cfa2,Germany,-174.56512535873952,43.17775127981602,22107.861126047304,606.4312275003824,85.61792587691293,4.4661499061974865,False,CS7150
04ee5f,India,-46.369527860296046,-72.30725868801586,30123.8524677921,741.2904651661036,159.4964474946084,-9.348551984366948,True,CS1807
039d01,United States,-53.42820577265677,14.914662626701215,25344.76912786604,314.9377690508827,138.11247848435437,0.26441640404109634,True,CS1842
03a75d,Germany,-94.07933362784817,0.1816843610826453,16639.498228944307,822.0331529861187,335.1067985435232,-3.8399030485240857,False,CS3365
021c82,United States,-95.83054409784225,-88.80672156443971,19935.986978347097,337.24678000115654,331.4997518678206,-13.485044311429427,False,CS2999
089695,France,15.344999287826937,-48.176626300784015,24032.54387352325,340.7611711092981,333.42646903650893,10.930836641431274,False,CS8886
0c60d1,Australia,-176.15120069922065,-57.477124008332986,28887.539156670744,777.9612051070729,44.770215175105484,-5.7437147637806465,True,CS4796
08836b,Australia,150.9236210136208,73.4085659203528,11355.9748879246,181.9288577915987,277.2710553748927,0.3257607666329534,False,CS6422
06f1ab,United States,158.19816551374026,-28.828738446495542,14140.712481040166,831.9786302457026,11.07837447995744,-9.016193906080575,True,CS7225
03dddc,India,47.75808274344956,28.675066407915267,35745.39372922567,568.9759434748096,130.11847067567496,-8.634082881577672,True,CS4544
0bd837,Australia,-68.2895473483411,64.69122364589086,34333.56997199816,424.9410182785626,11.089146811449476,3.7261315550059066,True,CS1981
